Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount,time1,time2
0.9999999846156193,-2.2194969853590777e-08,0.0,0.0,0.0,150,"[-4, 5]",200,"[-4, 5]",200,6.101803779602051,5.396825075149536
0.9999999663610857,-4.85306888003026e-08,0.012658227848101266,0.0,0.0005407787213587539,150,"[-4, 5]",200,"[-4, 5]",200,1.174807071685791,5.396565198898315
0.9999999290432936,-1.0234875917586062e-07,0.02531645569620253,0.0,0.0021631148854350055,150,"[-4, 5]",200,"[-4, 5]",200,1.2120401859283447,5.111520290374756
0.9999998649156486,4.315336504893209e-07,0.0379746835443038,0.0,0.004867008492228816,150,"[-4, 5]",200,"[-4, 5]",200,1.2032499313354492,5.2284557819366455
0.9999997662512524,4.021011833224118e-05,0.05063291139240506,0.0,0.008652459541739944,150,"[-4, 5]",200,"[-4, 5]",200,1.2984299659729004,5.457159519195557
0.9999996256016355,0.00036648666982422843,0.06329113924050633,0.0,0.01351946803396923,150,"[-4, 5]",200,"[-4, 5]",200,1.1461944580078125,4.915555715560913
0.9999994356770951,0.0014256200574018591,0.0759493670886076,0.0,0.019468033968915333,150,"[-4, 5]",200,"[-4, 5]",200,1.1613132953643799,4.870351076126099
0.9999991839221057,0.003589044941525997,0.08860759493670886,0.0,0.026498157346578996,150,"[-4, 5]",200,"[-4, 5]",200,1.1542963981628418,4.8643412590026855
0.9999988193492496,0.00701950421249498,0.10126582278481013,0.0,0.034609838166959284,150,"[-4, 5]",200,"[-4, 5]",200,1.1806583404541016,4.898544788360596
0.9999985027233728,0.011706082114045904,0.11392405063291139,0.0,0.04380307643006039,150,"[-4, 5]",200,"[-4, 6]",200,2.306793212890625,4.875845193862915
0.9999980003988072,0.017536640052798494,0.12658227848101267,0.0,0.05407787213587792,150,"[-4, 5]",200,"[-4, 6]",200,1.1426055431365967,4.945248126983643
0.9999996845674944,0.024386484718619584,0.13924050632911392,0.0,0.06543422528440965,150,"[-4, 5]",200,"[-5, 6]",200,2.2870020866394043,4.858588695526123
0.9999998855597507,0.03204802973676834,0.1518987341772152,0.0,0.0778721358756617,150,"[-4, 5]",200,"[-5, 7]",200,2.2826080322265625,4.86196756362915
0.9999996996321763,0.040436623168476835,0.16455696202531644,0.0,0.09139160390961529,150,"[-4, 5]",200,"[-5, 7]",200,1.159562587738037,4.862563133239746
0.9999998519996057,0.04934393248995243,0.17721518987341772,0.0,0.10599262938619694,150,"[-4, 5]",200,"[-5, 8]",200,2.2917871475219727,4.883206605911255
0.9999997161064298,0.05871798937722333,0.18987341772151897,0.0,0.1216752123048698,150,"[-4, 5]",200,"[-5, 8]",200,1.168959140777588,4.8606956005096436
0.9999995120954287,0.06843290726259976,0.20253164556962025,0.0,0.1384393526628311,150,"[-4, 5]",200,"[-5, 8]",200,1.206310749053955,4.897276163101196
0.9999997183333542,0.0784361496980378,0.21518987341772153,0.0,0.15628505044870727,150,"[-4, 5]",200,"[-5, 9]",200,2.3066790103912354,4.885274171829224
0.9999995270689499,0.08861938254750185,0.22784810126582278,0.0,0.17521230562070517,150,"[-4, 5]",200,"[-5, 9]",200,1.1603481769561768,4.897310018539429
0.999999072687525,0.09892965122871106,0.24050632911392406,0.0,0.195221118062944,150,"[-4, 5]",200,"[-5, 9]",200,1.156803846359253,4.969905614852905
0.9999994158760682,0.10934681045892478,0.25316455696202533,0.0,0.21631148739896078,150,"[-4, 5]",200,"[-5, 10]",200,2.305361747741699,4.893186569213867
0.9999989310983626,0.11983636416580842,0.26582278481012656,0.0,0.23848341293227904,150,"[-4, 5]",200,"[-5, 10]",200,1.1564769744873047,4.910645008087158
0.9999981889658323,0.13030610560951597,0.27848101265822783,0.0,0.2617368926885153,150,"[-4, 5]",200,"[-5, 10]",200,1.1626412868499756,4.905219078063965
0.9999988773390593,0.14085903878714712,0.2911392405063291,0.0,0.2860719226308933,150,"[-4, 5]",200,"[-5, 11]",200,2.320504903793335,4.881388425827026
0.9999984312670355,0.15128018096927437,0.3037974683544304,0.0,0.3114884970629477,150,"[-4, 5]",200,"[-5, 11]",200,1.1817152500152588,4.912104845046997
0.9999978999072809,0.16166666625894113,0.31645569620253167,0.0,0.3379866017733847,150,"[-4, 5]",200,"[-5, 11]",200,1.1486725807189941,4.873278379440308
0.9999985669169865,0.17202882998629718,0.3291139240506329,0.0,0.3655662104405149,150,"[-4, 5]",200,"[-5, 12]",200,2.2927207946777344,4.891925096511841
0.9999979916577575,0.18224019400623187,0.34177215189873417,0.0,0.39422729395149636,150,"[-4, 5]",200,"[-5, 12]",200,1.1447217464447021,4.896724462509155
0.9999969502868141,0.19246242440020062,0.35443037974683544,0.0,0.4239698040151909,150,"[-4, 5]",200,"[-5, 12]",200,1.147197961807251,4.880908012390137
0.9999977044824344,0.20259676917219752,0.3670886075949367,0.0,0.4547936336857069,150,"[-4, 5]",200,"[-5, 13]",200,2.3459527492523193,4.907574653625488
0.9999967281282016,0.21260242504418764,0.37974683544303794,0.0,0.48669863352276893,150,"[-5, 6]",200,"[-5, 13]",200,2.298138380050659,4.902981758117676
0.9999955867951982,0.2224177687627855,0.3924050632911392,0.0,0.5196846646215929,150,"[-5, 6]",200,"[-5, 13]",200,1.1630384922027588,4.9112958908081055
0.9999981018848904,0.2338094204867344,0.4050632911392405,0.0,0.5537515493587494,150,"[-8, 9]",200,"[-10, 14]",200,7.027770519256592,4.948467969894409
0.9999975608702132,0.24420219627669512,0.4177215189873418,0.0,0.5888989206573294,150,"[-10, 11]",200,"[-10, 14]",200,3.4881837368011475,4.902608871459961
0.9999985477657682,0.25414701232827486,0.43037974683544306,0.0,0.625126183267423,150,"[-10, 11]",200,"[-10, 15]",200,2.319540500640869,4.8945372104644775
0.9999980119123215,0.26367896893491627,0.4430379746835443,0.0,0.6624326931192526,150,"[-10, 11]",200,"[-10, 15]",200,1.1563737392425537,4.9367835521698
0.9999970966032753,0.272976358965576,0.45569620253164556,0.0,0.7008179253588585,150,"[-10, 11]",200,"[-11, 15]",200,2.317793369293213,4.918959379196167
0.9999980754348871,0.2832283394881957,0.46835443037974683,0.0,0.7402813262394629,150,"[-10, 11]",200,"[-11, 16]",200,2.321772575378418,4.907651424407959
0.9999971524987962,0.29327302294051055,0.4810126582278481,0.0,0.7808218920606308,150,"[-10, 11]",200,"[-11, 16]",200,1.166790246963501,5.038849353790283
0.9999961499978952,0.3034067203001729,0.49367088607594933,0.0,0.8224378872411039,150,"[-10, 11]",200,"[-11, 16]",200,1.1744694709777832,4.948287725448608
0.9999952121927392,0.31337194589814527,0.5063291139240507,0.0,0.8651270536233399,150,"[-10, 11]",200,"[-11, 16]",200,1.2270207405090332,4.9050962924957275
0.9999965796772502,0.32250754571607326,0.5189873417721519,0.0,0.908887199692339,150,"[-10, 11]",200,"[-11, 17]",200,2.300283908843994,4.933268308639526
0.9999956564760835,0.33091966755182906,0.5316455696202531,0.0,0.953716640135688,150,"[-10, 11]",200,"[-11, 17]",200,1.1589112281799316,4.919262886047363
0.9999945913604662,0.33930904879119833,0.5443037974683544,0.0,0.9996140163043484,150,"[-10, 11]",200,"[-11, 17]",200,1.1588284969329834,4.924497842788696
0.9999932699822266,0.3493001474868784,0.5569620253164557,0.0,1.0465775068411807,150,"[-10, 11]",200,"[-11, 17]",200,1.1542694568634033,4.931047677993774
0.9999915349087454,0.3598904979063307,0.569620253164557,0.0,1.0946039175802278,150,"[-10, 11]",200,"[-11, 17]",200,1.154555082321167,4.93221116065979
0.9999892461505224,0.37044141836104555,0.5822784810126582,0.0,1.1436882838219926,150,"[-10, 11]",200,"[-11, 17]",200,1.1673917770385742,4.979945182800293
0.9999863614422037,0.38060210908662584,0.5949367088607594,0.0,1.1938243302226068,150,"[-10, 11]",200,"[-11, 17]",200,1.1676204204559326,4.918460369110107
0.9999829868556518,0.38981136538248606,0.6075949367088608,0.0,1.245005623837501,150,"[-10, 11]",200,"[-11, 17]",200,1.187593936920166,4.955243110656738
0.9999793455322129,0.3981924676185093,0.620253164556962,0.0,1.297226759812639,150,"[-10, 11]",200,"[-11, 18]",200,2.317035436630249,4.904681921005249
0.9999757287538013,0.40526474704239307,0.6329113924050633,0.0,1.350483843275117,150,"[-10, 11]",200,"[-11, 18]",200,1.1529874801635742,4.914111137390137
0.9999725153528783,0.4118104178735328,0.6455696202531646,0.0,1.4047740147502628,150,"[-10, 11]",200,"[-11, 18]",200,1.1635723114013672,4.877365589141846
0.9999693092663127,0.41989910013949955,0.6582278481012658,0.0,1.4600942254366982,150,"[-10, 11]",200,"[-11, 18]",200,1.1661810874938965,4.8952460289001465
0.9999653238741222,0.43075023744175334,0.6708860759493671,0.0,1.516439704724784,150,"[-10, 11]",200,"[-11, 18]",200,1.1635420322418213,4.898898363113403
0.9999596911866556,0.4418831080238733,0.6835443037974683,0.0,1.5738027349951917,150,"[-10, 11]",200,"[-11, 18]",200,1.1623616218566895,4.900606632232666
0.9999517963432936,0.4530429504903214,0.6962025316455696,0.0,1.6321722456672463,150,"[-10, 11]",200,"[-11, 18]",200,1.1639773845672607,4.96394419670105
0.9999414950601491,0.4638596580731165,0.7088607594936709,0.0,1.6915344605506932,150,"[-10, 11]",200,"[-11, 18]",200,1.2077386379241943,4.889101028442383
0.9999291564402435,0.4737133572013682,0.7215189873417721,0.0,1.751874588119122,150,"[-10, 11]",200,"[-11, 18]",200,1.143078088760376,4.889165639877319
0.9999186597321298,0.48287306124888,0.7341772151898734,0.0,1.8131789959173743,150,"[-10, 11]",200,"[-12, 18]",200,2.2887892723083496,4.887313365936279
0.9999052107337327,0.490625630494395,0.7468354430379747,0.0,1.8754367796991218,150,"[-10, 11]",200,"[-12, 18]",200,1.1582298278808594,4.883646011352539
