Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount,time1,time2
0.9999779034196614,-3.187897908458513e-05,0.0,0.0,0.0,150,"[-3, 4]",200,"[-3, 4]",200,2.3385777473449707,4.885077714920044
0.9999656289814706,-4.958775017833799e-05,0.005084745762711864,0.0,0.00046560023351048134,150,"[-3, 4]",200,"[-3, 4]",200,1.1648614406585693,4.851640701293945
0.9999852155971636,-2.13295422893094e-05,0.010169491525423728,0.0,0.0018650084082460204,150,"[-3, 4]",200,"[-4, 4]",200,2.2758493423461914,4.841600656509399
0.999979631586595,-2.938570802234712e-05,0.015254237288135594,0.0,0.004206098265654924,150,"[-3, 4]",200,"[-4, 4]",200,1.1473052501678467,4.835896730422974
0.9999986188180602,-1.990505622182574e-06,0.020338983050847456,0.0,0.007502165881573079,150,"[-4, 5]",200,"[-4, 4]",200,2.2912251949310303,4.803764581680298
0.9999967249293747,-4.1428363765675165e-06,0.02542372881355932,0.0,0.011772196980591572,150,"[-4, 5]",200,"[-4, 4]",200,1.1575772762298584,4.83183741569519
0.9999929279171765,5.3166811610613896e-06,0.030508474576271188,0.0,0.01704125690835333,150,"[-4, 5]",200,"[-4, 4]",200,1.1883583068847656,4.844407796859741
0.9999858733380508,0.00011047094894759572,0.03559322033898305,0.0,0.023341020536529797,150,"[-4, 5]",200,"[-4, 4]",200,1.1479706764221191,4.960872173309326
0.999995681689968,0.0005767201738393611,0.04067796610169491,0.0,0.030710466758404983,150,"[-4, 5]",200,"[-5, 4]",200,2.3017828464508057,4.839818000793457
0.9999908947407261,0.0017419172331195238,0.04576271186440678,0.0,0.03919677193894295,150,"[-4, 5]",200,"[-5, 4]",200,1.1537654399871826,4.820910930633545
0.999981979973191,0.004079363084575825,0.05084745762711864,0.0,0.048856449912913935,150,"[-4, 5]",200,"[-5, 4]",200,1.1531941890716553,4.824721336364746
0.999966344710667,0.00801833240364009,0.05593220338983051,0.0,0.0597568047531452,150,"[-4, 5]",200,"[-5, 4]",200,1.1602272987365723,4.886918544769287
0.9999554829123399,0.013976578432094638,0.061016949152542375,0.0,0.07197778959947916,150,"[-4, 5]",200,"[-6, 4]",200,2.3567042350769043,4.858501434326172
0.9999249462426018,0.02216013738033084,0.06610169491525424,0.0,0.08561440532110014,150,"[-4, 5]",200,"[-6, 4]",200,1.1448588371276855,4.843535423278809
0.9998854299065806,0.03280676691529005,0.0711864406779661,0.0,0.1007798338225221,150,"[-4, 5]",200,"[-7, 4]",200,2.2793095111846924,4.83910870552063
0.9998221809907827,0.045951023329224426,0.07627118644067796,0.0,0.11760958723303375,150,"[-4, 5]",200,"[-7, 4]",200,1.1475529670715332,4.837725400924683
0.9999869108106826,0.06333631740049399,0.08135593220338982,0.0,0.13626705137611317,150,"[-6, 7]",200,"[-8, 5]",200,3.450425863265991,4.918435335159302
0.9999774953170829,0.08269507211919692,0.08644067796610169,0.0,0.1569508469123251,150,"[-6, 7]",200,"[-9, 5]",200,2.3184943199157715,4.859428644180298
0.9999910531353303,0.10603312318177235,0.09152542372881356,0.0,0.17990430389666667,150,"[-8, 9]",200,"[-9, 6]",200,3.539365291595459,4.884924650192261
0.9999858295741507,0.13181106539020726,0.09661016949152541,0.0,0.20542692091134698,150,"[-8, 9]",200,"[-10, 6]",200,2.2944915294647217,4.87044620513916
0.9999721191700656,0.16079225131736338,0.10169491525423728,0.0,0.2338869398620969,150,"[-8, 9]",200,"[-10, 6]",200,1.1548783779144287,4.876223564147949
0.9999490660630153,0.19458715456895345,0.10677966101694915,0.0,0.26573327955733983,150,"[-8, 9]",200,"[-10, 11]",200,6.905458688735962,4.8474884033203125
0.9999482944731908,0.23114859818395456,0.11186440677966102,0.0,0.30150435366391665,150,"[-9, 10]",200,"[-11, 11]",200,2.3158791065216064,4.846807479858398
0.999909916661127,0.2704091369809512,0.11694915254237288,0.0,0.3418310744805684,150,"[-9, 10]",200,"[-11, 11]",200,1.158984661102295,4.8448028564453125
0.9998655169598474,0.3129576913928509,0.12203389830508475,0.0,0.3874317796621961,150,"[-9, 10]",200,"[-12, 11]",200,2.4246933460235596,4.854274272918701
0.9998405948118246,0.35815103421309336,0.1271186440677966,0.0,0.43909784869170393,150,"[-10, 11]",200,"[-12, 11]",200,2.3186709880828857,4.837819814682007
0.9997728780183375,0.4049678322374549,0.13220338983050847,0.0,0.4976701409359835,150,"[-10, 11]",200,"[-13, 11]",200,2.302791118621826,4.846419334411621
0.9996590367357654,0.45401604257172606,0.13728813559322034,0.0,0.5640077501914117,150,"[-10, 11]",200,"[-13, 11]",200,1.1593077182769775,4.823479652404785
0.9996461350593678,0.5050088930495868,0.1423728813559322,0.0,0.6389516377007478,150,"[-11, 12]",200,"[-14, 11]",200,2.3030011653900146,4.884384393692017
0.9994993273314203,0.5569080969491068,0.14745762711864407,0.0,0.723286299653149,150,"[-11, 12]",200,"[-14, 11]",200,1.171762466430664,5.051116704940796
0.9996721317754099,0.6115354291350832,0.15254237288135591,0.0,0.8177026973857446,150,"[-13, 14]",200,"[-15, 12]",200,3.5672953128814697,4.879258632659912
0.9995596132651898,0.665099721644547,0.1576271186440678,0.0,0.9227653048919349,150,"[-13, 14]",200,"[-15, 12]",200,1.163604736328125,4.873034715652466
0.9995015114232912,0.7185183404572317,0.16271186440677965,0.0,1.0388854883537013,150,"[-13, 14]",200,"[-15, 14]",200,3.478469133377075,4.937471389770508
