Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount,time1,time2
0.9999999846156193,-2.2194969853590777e-08,0.0,0.0,0.0,150,"[-4, 5]",200,"[-4, 5]",200,3.5264503955841064,4.881560564041138
0.9999998252952386,-2.520454160794877e-07,0.010256410256410256,0.0,0.0018970859652041264,150,"[-4, 5]",200,"[-4, 5]",200,1.1523797512054443,4.858406066894531
0.999998575120743,-2.052936583568662e-06,0.020512820512820513,0.0,0.007631944965756034,150,"[-4, 5]",200,"[-4, 5]",200,1.1685774326324463,4.847640037536621
0.999999170066974,1.655765682916623e-05,0.03076923076923077,0.0,0.017338948104879074,150,"[-4, 5]",200,"[-5, 5]",200,2.2965354919433594,4.826932668685913
0.9999989395803949,0.0006350076981462883,0.041025641025641026,0.0,0.03125456757967941,150,"[-5, 6]",200,"[-5, 5]",200,2.344632387161255,4.841419458389282
0.9999989207987572,0.004390230370564938,0.05128205128205128,0.0,0.049738576384368335,150,"[-5, 6]",200,"[-6, 5]",200,2.3243751525878906,4.872450351715088
0.9999992749154344,0.014862601291971003,0.06153846153846154,0.0,0.07330950978443232,150,"[-6, 7]",200,"[-7, 5]",200,2.290250539779663,4.8761677742004395
0.9999997655020559,0.03491293221402041,0.0717948717948718,0.0,0.10270306132433686,150,"[-8, 9]",200,"[-9, 6]",200,3.4475231170654297,4.862210035324097
0.9999986953313919,0.06636309020171556,0.08205128205128205,0.0,0.1389710701554887,150,"[-8, 9]",200,"[-10, 7]",200,2.391418933868408,4.850729703903198
0.9999966468726466,0.11062147718595725,0.09230769230769231,0.0,0.18365527584253136,150,"[-9, 10]",200,"[-11, 11]",200,5.800401210784912,4.890562534332275
0.9999909913986028,0.1679075471900191,0.10256410256410256,0.0,0.23907707980765439,150,"[-10, 11]",200,"[-12, 11]",200,2.3138010501861572,4.89236044883728
0.9999772832226582,0.23913583759752063,0.11282051282051282,0.0,0.3087188057200194,150,"[-11, 12]",200,"[-13, 11]",200,2.326026439666748,4.8654561042785645
0.9999706751225477,0.3225233905504802,0.12307692307692308,0.0,0.39750847412078,150,"[-13, 14]",200,"[-15, 12]",200,3.5323264598846436,4.881673574447632
0.9999320831097035,0.41650868858203566,0.13333333333333333,0.0,0.5117105975973499,150,"[-13, 14]",200,"[-16, 13]",200,2.360567808151245,4.858257293701172
0.999990209872307,0.5197021608763964,0.1435897435897436,0.0,0.6582517331321064,150,"[-15, 16]",200,"[-17, 17]",200,5.845609426498413,4.842333078384399
0.999984236496749,0.6270703638591908,0.15384615384615385,0.0,0.8436076367311477,150,"[-15, 16]",200,"[-17, 18]",200,2.3374547958374023,4.85816502571106
0.9999887304395919,0.7378082560648849,0.1641025641025641,0.0,1.0726065041977848,150,"[-16, 17]",200,"[-17, 18]",200,2.3834903240203857,4.918346643447876
0.9999906886574156,0.8450325585843789,0.17435897435897438,0.0,1.3475162868835189,150,"[-16, 17]",200,"[-18, 19]",200,2.3678290843963623,4.872413396835327
0.9999864402509968,0.9500114165178732,0.18461538461538463,0.0,1.6676299482120387,150,"[-16, 17]",200,"[-18, 19]",200,1.180652379989624,4.848952770233154
0.9999813964305854,1.0501630835876894,0.19487179487179487,0.0,2.0293526155384143,150,"[-16, 17]",200,"[-18, 19]",200,1.161003589630127,4.847148418426514
0.9999940146466677,1.1443954910727725,0.20512820512820512,0.0,2.4266798326979515,150,"[-17, 18]",200,"[-18, 19]",200,2.3837337493896484,4.88354754447937
0.9999924906208402,1.2331235218122836,0.2153846153846154,0.0,2.8519741555488207,150,"[-17, 18]",200,"[-18, 19]",200,1.1788923740386963,4.8430235385894775
0.9999908894935351,1.315258816605221,0.22564102564102564,0.0,3.296803962374376,150,"[-17, 18]",200,"[-18, 19]",200,1.1798374652862549,4.858644723892212
0.9999892487708851,1.3907572301592097,0.23589743589743592,0.0,3.752431562966352,150,"[-17, 18]",200,"[-18, 19]",200,1.1829733848571777,4.828242301940918
