Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount,time1,time2
0.9999993238812813,0.629473209990155,0.6578947368421053,0.14473684210526316,2.5995615458382377,150,"[-10, 11]",200,"[-18, 19]",200,14.161914587020874,5.193938970565796
0.9999944784330889,0.6601743733223153,0.6842105263157895,0.14473684210526316,2.802665286587346,150,"[-11, 12]",200,"[-17, 19]",200,14.20991587638855,5.1911094188690186
0.999975581621932,0.6931776202354949,0.7105263157894737,0.14473684210526316,3.01188607002128,150,"[-11, 12]",200,"[-17, 19]",200,13.99101185798645,5.0783843994140625
0.9999795351408279,0.720764661423777,0.7368421052631579,0.14473684210526316,3.2265559515305635,150,"[-11, 12]",200,"[-18, 19]",200,14.001789093017578,5.007314682006836
0.9999872792251336,0.7368588000878664,0.763157894736842,0.14473684210526316,3.446237111887352,150,"[-11, 12]",200,"[-18, 18]",200,13.911908626556396,5.0305335521698
0.9999959837722888,0.74153134275088,0.7894736842105263,0.14473684210526316,3.670745605847441,150,"[-11, 12]",200,"[-18, 19]",200,13.902695178985596,5.039584636688232
0.9999973679949772,0.7559752462853927,0.8157894736842105,0.14473684210526316,3.9000140245430277,150,"[-10, 11]",200,"[-18, 19]",200,13.801774501800537,5.768831491470337
0.9999836891039388,0.790651363283702,0.8421052631578947,0.14473684210526316,4.133965110824754,150,"[-11, 12]",200,"[-17, 19]",200,14.616191387176514,4.9975175857543945
0.9999632417249485,0.8263090489326383,0.868421052631579,0.14473684210526316,4.372033169107878,150,"[-11, 12]",200,"[-18, 19]",200,14.193491220474243,5.00642991065979
0.9999477725970547,0.8532300798088045,0.8947368421052632,0.14473684210526316,4.613201276098053,150,"[-11, 12]",200,"[-18, 19]",200,13.962993621826172,4.913326740264893
0.9999489088303937,0.8716148526421776,0.9210526315789473,0.14473684210526316,4.856963379202405,150,"[-11, 12]",200,"[-18, 19]",200,13.794378280639648,4.964939832687378
0.9999630871944527,0.8813246512391169,0.9473684210526315,0.14473684210526316,5.103299067568446,150,"[-11, 12]",200,"[-18, 19]",200,13.750586032867432,4.922445058822632
0.9999844802382912,0.8802012652102225,0.9736842105263157,0.14473684210526316,5.351877605869301,150,"[-11, 12]",200,"[-18, 19]",200,14.129207134246826,5.322620630264282
0.9999974176521711,0.8787163891797608,1.0,0.14473684210526316,5.602573641199712,150,"[-11, 12]",200,"[-18, 19]",200,13.978952169418335,5.051827669143677
0.9999445682766911,0.5283879605514894,0.5,0.16842105263157897,1.679587219862498,150,"[-11, 12]",200,"[-11, 18]",200,12.872192621231079,5.1494245529174805
0.9999445682766911,0.5283879605514894,0.5,0.16842105263157897,1.679587219862498,150,"[-11, 12]",200,"[-11, 18]",200,13.133251667022705,5.125779151916504
0.9999097212509518,0.5535530027873989,0.5263157894736842,0.16842105263157897,1.8559493413271493,150,"[-11, 12]",200,"[-11, 18]",200,12.802423000335693,5.067628622055054
0.999885044037974,0.5712688784017932,0.5526315789473684,0.16842105263157897,2.040437526954483,150,"[-10, 11]",200,"[-12, 18]",200,12.965219497680664,5.005659580230713
