Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount,time1,time2
0.9999999846156193,-2.2194969853590777e-08,0.0,0.0,0.0,150,"[-4, 5]",200,"[-4, 5]",200,5.758554220199585,4.845727920532227
0.9999999277671571,-1.0417862443845773e-07,0.02564102564102564,0.0,0.002218934911242601,150,"[-4, 5]",200,"[-4, 5]",200,1.1407864093780518,4.815284490585327
0.9999997601215819,4.6462464356890474e-05,0.05128205128205128,0.0,0.008875739644970395,150,"[-4, 5]",200,"[-4, 5]",200,1.141191005706787,4.82668924331665
0.9999994187725555,0.0015500661861509869,0.07692307692307693,0.0,0.019970414201183596,150,"[-4, 5]",200,"[-4, 5]",200,1.1237845420837402,4.871196508407593
0.9999987702676482,0.007444581824933469,0.10256410256410256,0.0,0.035502958579881484,150,"[-4, 5]",200,"[-4, 5]",200,1.1928520202636719,4.8654701709747314
0.9999979220671539,0.01836206418082639,0.1282051282051282,0.0,0.05547337278106561,150,"[-4, 5]",200,"[-4, 6]",200,2.29830002784729,4.870864391326904
0.9999998657716234,0.03329969206826832,0.15384615384615385,0.0,0.07988165680473375,150,"[-4, 5]",200,"[-5, 7]",200,2.2835824489593506,4.859076976776123
0.99999983191082,0.05099125408205159,0.1794871794871795,0.0,0.10872781065071803,150,"[-4, 5]",200,"[-5, 8]",200,2.303128480911255,4.850019454956055
0.9999994554941352,0.07045744836567322,0.20512820512820512,0.0,0.14201183431261788,150,"[-4, 5]",200,"[-5, 8]",200,1.1864678859710693,4.899393796920776
0.9999994539033626,0.09096294758878284,0.23076923076923075,0.0,0.17973372767726806,150,"[-4, 5]",200,"[-5, 9]",200,2.272728204727173,4.866579294204712
0.9999993170335582,0.11203490902026297,0.2564102564102564,0.0,0.2218934896156219,150,"[-4, 5]",200,"[-5, 10]",200,2.2968757152557373,4.864805698394775
0.999999166002007,0.13327170919178669,0.28205128205128205,0.0,0.26849111321303054,150,"[-4, 5]",200,"[-5, 11]",200,2.3239400386810303,4.856592416763306
0.9999982829899938,0.15450292819640404,0.3076923076923077,0.0,0.3195265685308637,150,"[-4, 5]",200,"[-5, 11]",200,1.1998064517974854,4.949483871459961
0.9999984133592255,0.1754179412850503,0.3333333333333333,0.0,0.37499974264105546,150,"[-4, 5]",200,"[-5, 12]",200,2.2888166904449463,4.879690885543823
0.9999964345961677,0.196052175788911,0.358974358974359,0.0,0.43491036385305315,150,"[-4, 5]",200,"[-5, 12]",200,1.146496057510376,4.923702001571655
0.9999962983579278,0.21635006788352631,0.3846153846153846,0.0,0.4992576432384002,150,"[-5, 6]",200,"[-5, 13]",200,2.3021554946899414,4.8791139125823975
0.9999978874554383,0.23795074710582315,0.41025641025641024,0.0,0.5680403038076846,150,"[-8, 9]",200,"[-10, 14]",200,7.014746427536011,4.89940333366394
0.9999963829499848,0.2582703584116451,0.4358974358974359,0.0,0.641255340633412,150,"[-10, 11]",200,"[-10, 14]",200,3.478592872619629,4.848079204559326
0.9999984780731214,0.2777363990738124,0.4615384615384615,0.0,0.71889787425186,150,"[-10, 11]",200,"[-11, 16]",200,3.4566686153411865,4.8770833015441895
0.999996662411356,0.29829942558874634,0.48717948717948717,0.0,0.8009621445996394,150,"[-10, 11]",200,"[-11, 16]",200,1.1572887897491455,4.848956823348999
0.999994750945802,0.3181604239756248,0.5128205128205128,0.0,0.887434489239844,150,"[-10, 11]",200,"[-11, 16]",200,1.2002906799316406,4.909611701965332
0.9999921637511924,0.33516403985478815,0.5384615384615384,0.0,0.9782980033074378,150,"[-10, 11]",200,"[-11, 16]",200,1.1499676704406738,4.853993892669678
0.9999923523805643,0.3552871132323485,0.5641025641025641,0.0,1.0735389257358594,150,"[-10, 11]",200,"[-11, 17]",200,2.306379556655884,4.858290433883667
0.9999876135805035,0.3765705649057745,0.5897435897435898,0.0,1.173128895478004,150,"[-10, 11]",200,"[-11, 17]",200,1.1584770679473877,4.87871789932251
0.9999807560531858,0.39511846314894666,0.6153846153846154,0.0,1.2770189294465764,150,"[-10, 11]",200,"[-11, 17]",200,1.196485996246338,4.901671886444092
0.999973636783325,0.4093955046029311,0.641025641025641,0.0,1.3851665429540485,150,"[-10, 11]",200,"[-11, 18]",200,2.3376553058624268,4.882091283798218
0.9999667948143242,0.42696612991641547,0.6666666666666666,0.0,1.497544366637873,150,"[-10, 11]",200,"[-11, 18]",200,1.1640212535858154,4.866388320922852
0.9999544856051609,0.4495275686396798,0.6923076923076923,0.0,1.614105985827654,150,"[-10, 11]",200,"[-11, 18]",200,1.159574270248413,4.875282526016235
0.9999328043513441,0.4709376367848651,0.717948717948718,0.0,1.7347573972969415,150,"[-10, 11]",200,"[-11, 18]",200,1.2091424465179443,4.916297674179077
0.9999086606677392,0.4887203691084905,0.7435897435897436,0.0,1.8593828433197828,150,"[-10, 11]",200,"[-12, 18]",200,2.3254079818725586,4.928299188613892
0.9998823759304643,0.5011744356056095,0.7692307692307692,0.0,1.9878978018555913,150,"[-10, 11]",200,"[-12, 18]",200,1.1678473949432373,4.856821298599243
0.9999938870773963,0.5110930763255613,0.7948717948717948,0.0,2.12025641228325,150,"[-10, 11]",200,"[-17, 18]",200,6.983222484588623,4.867078542709351
0.9999973565863546,0.5309484862980729,0.8205128205128205,0.0,2.2564147934157135,150,"[-10, 11]",200,"[-17, 19]",200,2.369130849838257,4.871408939361572
0.999993239392527,0.5547837741898679,0.8461538461538461,0.0,2.3962786810688965,150,"[-10, 11]",200,"[-17, 19]",200,1.1557462215423584,4.896573543548584
