Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount,time1,time2
0.9999999846156193,-2.2194969853590777e-08,0.0,0.0,0.0,150,"[-4, 5]",200,"[-4, 5]",200,5.922543048858643,5.296000719070435
0.9999999790881401,-3.0169436903915826e-08,0.005084745762711864,0.0,8.725940821602993e-05,150,"[-4, 5]",200,"[-4, 5]",200,1.1664040088653564,4.93952488899231
0.9999999712155736,-4.1527149816861524e-08,0.010169491525423728,0.0,0.00034903763286411985,150,"[-4, 5]",200,"[-4, 5]",200,1.1849431991577148,4.975027561187744
0.9999999605128368,-5.696779727264279e-08,0.015254237288135594,0.0,0.00078533467394427,150,"[-4, 5]",200,"[-4, 5]",200,1.223480463027954,4.98136568069458
0.9999999464840527,-7.720612075424821e-08,0.020338983050847456,0.0,0.0013961505314564813,150,"[-4, 5]",200,"[-4, 5]",200,1.1731164455413818,5.363029718399048
0.9999999286234948,-1.0295104248323452e-07,0.02542372881355932,0.0,0.00218148520540075,150,"[-4, 5]",200,"[-4, 5]",200,1.1985456943511963,5.105827569961548
0.9999999064259518,-1.294497963453305e-07,0.030508474576271188,0.0,0.0031413386957770857,150,"[-4, 5]",200,"[-4, 5]",200,1.2210497856140137,5.3247551918029785
0.999999879387097,9.75744425134823e-09,0.03559322033898305,0.0,0.004275711002585469,150,"[-4, 5]",200,"[-4, 5]",200,1.204336166381836,5.349438905715942
0.9999998470038468,1.797765600416969e-06,0.04067796610169491,0.0,0.0055846021258259436,150,"[-4, 5]",200,"[-4, 5]",200,1.1823182106018066,5.200084209442139
0.9999998087826103,1.1222111079316234e-05,0.04576271186440678,0.0,0.0070680120654984325,150,"[-4, 5]",200,"[-4, 5]",200,1.1856834888458252,4.975327253341675
0.9999997642377373,4.217479920687811e-05,0.05084745762711864,0.0,0.008725940821603013,150,"[-4, 5]",200,"[-4, 5]",200,1.1704356670379639,5.040590047836304
0.9999997128933878,0.00011779797431501583,0.05593220338983051,0.0,0.010558388394139544,150,"[-4, 5]",200,"[-4, 5]",200,1.1935944557189941,5.0248963832855225
0.9999996542856828,0.0002670662456654254,0.061016949152542375,0.0,0.012565354783108384,150,"[-4, 5]",200,"[-4, 5]",200,1.2596454620361328,4.992156744003296
0.9999995879578492,0.0005224853281727694,0.06610169491525424,0.0,0.014746839988509437,150,"[-4, 5]",200,"[-4, 5]",200,1.1787078380584717,4.905694484710693
0.999999513435137,0.0009124841921299673,0.0711864406779661,0.0,0.01710284401034185,150,"[-4, 5]",200,"[-4, 5]",200,1.1678273677825928,4.891594409942627
0.9999994301291615,0.001466123847604225,0.07627118644067796,0.0,0.019633366848606698,150,"[-4, 5]",200,"[-4, 5]",200,1.169055461883545,4.914873838424683
0.999999337106618,0.0022009510681845396,0.08135593220338982,0.0,0.022338408503303896,150,"[-4, 5]",200,"[-4, 5]",200,1.161829948425293,4.98541522026062
0.9999992326411546,0.0031305814342943326,0.08644067796610169,0.0,0.025217968974433153,150,"[-4, 5]",200,"[-4, 5]",200,1.218705415725708,4.951153516769409
0.9999991134745366,0.004263364795012915,0.09152542372881356,0.0,0.028272048261993768,150,"[-4, 5]",200,"[-4, 5]",200,1.2306263446807861,5.137990713119507
0.9999989737273679,0.005606768787670253,0.09661016949152541,0.0,0.03150064636598683,150,"[-4, 5]",200,"[-4, 5]",200,1.1785626411437988,5.048745393753052
0.9999988034601573,0.007158441713886152,0.10169491525423728,0.0,0.034903763286412086,150,"[-4, 5]",200,"[-4, 5]",200,1.1761338710784912,5.077888011932373
0.9999987285983775,0.00891429847809833,0.10677966101694915,0.0,0.03848139902326997,150,"[-4, 5]",200,"[-4, 6]",200,2.368337631225586,5.005184888839722
0.9999985710783672,0.010856643926121066,0.11186440677966102,0.0,0.04223355357655785,150,"[-4, 5]",200,"[-4, 6]",200,1.166445016860962,4.965049505233765
0.999998396732872,0.013005580487693428,0.11694915254237288,0.0,0.046160226946280046,150,"[-4, 5]",200,"[-4, 6]",200,1.1860949993133545,5.060056447982788
0.9999982004872079,0.015323665191500751,0.12203389830508475,0.0,0.05026141913243398,150,"[-4, 5]",200,"[-4, 6]",200,1.2536125183105469,5.095602989196777
0.9999979749528363,0.017807193834358224,0.1271186440677966,0.0,0.054537130135015606,150,"[-4, 5]",200,"[-4, 6]",200,1.190037488937378,5.053140640258789
0.9999977102980422,0.020462835312656604,0.13220338983050847,0.0,0.05898735995403926,150,"[-4, 5]",200,"[-4, 6]",200,1.1863958835601807,4.946577787399292
0.999999737762924,0.02327573787005773,0.13728813559322034,0.0,0.06361210858948517,150,"[-4, 5]",200,"[-5, 6]",200,2.3980839252471924,5.122631788253784
0.9999999474605753,0.026199305216952625,0.1423728813559322,0.0,0.06841137604136707,150,"[-4, 5]",200,"[-5, 7]",200,2.392146110534668,5.104257583618164
0.9999999208509083,0.029261398367336804,0.14745762711864407,0.0,0.07338516230967755,150,"[-4, 5]",200,"[-5, 7]",200,1.1953823566436768,5.018331527709961
0.9999998793324071,0.03246019734074939,0.15254237288135591,0.0,0.07853346739442575,150,"[-4, 5]",200,"[-5, 7]",200,1.2226300239562988,5.1020777225494385
0.9999998187663718,0.03576628323383753,0.1576271186440678,0.0,0.08385629129560479,150,"[-4, 5]",200,"[-5, 7]",200,1.189817190170288,5.0983827114105225
0.9999997357650535,0.03917166516423547,0.16271186440677965,0.0,0.08935363401320878,150,"[-4, 5]",200,"[-5, 7]",200,1.1823391914367676,5.0183632373809814
0.9999996281368445,0.04267896077227291,0.16779661016949152,0.0,0.09502549554723598,150,"[-4, 5]",200,"[-5, 7]",200,1.2240314483642578,5.127806663513184
0.9999994948250709,0.04625451992201679,0.17288135593220338,0.0,0.10087187589767725,150,"[-4, 5]",200,"[-5, 7]",200,1.2024412155151367,5.254505157470703
0.9999998455729379,0.04988675822967092,0.17796610169491525,0.0,0.10689277506449892,150,"[-4, 5]",200,"[-5, 8]",200,2.48478102684021,5.120173454284668
0.9999997965636642,0.05360229004942424,0.18305084745762712,0.0,0.11308819304767968,150,"[-4, 5]",200,"[-5, 8]",200,1.2988016605377197,5.217196464538574
0.9999997381963331,0.057409335934947785,0.188135593220339,0.0,0.11945812984709231,150,"[-4, 5]",200,"[-5, 8]",200,1.1902151107788086,5.200039386749268
0.9999996702820272,0.061247265794168664,0.19322033898305083,0.0,0.12600258546253504,150,"[-4, 5]",200,"[-5, 8]",200,1.2106456756591797,5.235781192779541
0.9999995908058469,0.06513960972485087,0.19830508474576272,0.0,0.13272155989368734,150,"[-4, 5]",200,"[-5, 8]",200,1.1908135414123535,4.997210741043091
