Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount,time1,time2
0.999984858885404,0.3674627913700711,0.5,0.05,1.0327221721160884,150,"[-10.0, 10.5]",400,"[-10.5, 15.5]",400,31.3820641040802,30.758791208267212
0.999984858885404,0.3674627913700711,0.5,0.05,1.0327221721160884,150,"[-10.0, 10.5]",400,"[-10.5, 15.5]",400,30.20539879798889,29.96382999420166
0.9999862025907231,0.38816533361447714,0.5263157894736842,0.05,1.1437887987942772,150,"[-10.0, 10.5]",400,"[-11.0, 16.5]",400,32.597567081451416,30.064356327056885
0.9999766680057137,0.4070048128950917,0.5526315789473684,0.05,1.260415125285934,150,"[-9.5, 10.0]",400,"[-11.0, 16.5]",400,32.73236393928528,30.21783208847046
0.9999737344442194,0.4323697374868697,0.5789473684210527,0.05,1.3825593201235664,150,"[-10.0, 10.5]",400,"[-10.5, 17.0]",400,33.83268880844116,29.846854209899902
0.999959623801894,0.4555201650942931,0.6052631578947368,0.05,1.5101237035842228,150,"[-10.0, 10.5]",400,"[-11.0, 17.0]",400,33.93792462348938,30.00118374824524
0.9999422598457874,0.473131417175449,0.631578947368421,0.05,1.6429945040205047,150,"[-10.0, 10.5]",400,"[-11.0, 17.0]",400,34.408371448516846,30.238734006881714
0.9999283077967315,0.4873962748114677,0.6578947368421053,0.05,1.7811067009525903,150,"[-10.0, 10.5]",400,"[-11.5, 17.5]",400,35.43525719642639,30.37831997871399
0.999907911081618,0.5131379997137054,0.6842105263157895,0.05,1.9243983341136413,150,"[-10.0, 10.5]",400,"[-11.0, 18.0]",400,36.51455044746399,30.045300245285034
0.9998694342369288,0.5391145708125512,0.7105263157894737,0.05,2.0727170576534943,150,"[-10.0, 10.5]",400,"[-11.0, 17.5]",400,35.46038770675659,30.494670391082764
0.9999810517676041,0.5613806181868581,0.7368421052631579,0.05,2.2258281836696256,150,"[-10.5, 11.0]",400,"[-17.0, 17.5]",400,35.75555920600891,31.96817708015442
0.9999940522900919,0.5762915639979345,0.763157894736842,0.05,2.383544421279844,150,"[-10.0, 10.5]",400,"[-17.5, 17.5]",400,36.99291014671326,32.04604959487915
0.9999983617202254,0.5850256233008506,0.7894736842105263,0.05,2.5457727390014275,150,"[-10.0, 10.5]",400,"[-17.5, 18.0]",400,39.06635785102844,31.219261169433594
0.9999938881952453,0.6019893179437315,0.8157894736842105,0.05,2.71245688088223,150,"[-10.0, 10.5]",400,"[-17.0, 18.0]",400,38.44597506523132,32.15125870704651
0.9999915886468174,0.6306596954390616,0.8421052631578947,0.05,2.883479418894483,150,"[-10.0, 10.5]",400,"[-17.0, 18.0]",400,38.32133984565735,31.087460041046143
0.9999739237817844,0.6583270117304462,0.868421052631579,0.05,3.058563368721019,150,"[-10.5, 11.0]",400,"[-17.0, 18.0]",400,39.93528914451599,34.880518674850464
0.9999748523081391,0.681718071575403,0.8947368421052632,0.05,3.237313860862924,150,"[-10.5, 11.0]",400,"[-17.5, 18.0]",400,371.13268184661865,33.750422954559326
0.9999750127908403,0.6986790122483472,0.9210526315789473,0.05,3.419437710532485,150,"[-10.5, 11.0]",400,"[-17.5, 18.0]",400,37.15478181838989,30.16218090057373
0.9999820655611578,0.7086231045936402,0.9473684210526315,0.05,3.6047962827262707,150,"[-10.5, 11.0]",400,"[-17.5, 17.5]",400,35.45003652572632,30.155816316604614
0.9999918631372618,0.7119370952065611,0.9736842105263157,0.05,3.7932806874608147,150,"[-10.0, 10.5]",400,"[-17.5, 18.0]",400,36.6379611492157,30.119025230407715
0.9999980546109044,0.7161258979764971,1.0,0.05,3.984843495359022,150,"[-10.0, 10.5]",400,"[-17.5, 18.0]",400,36.30767273902893,30.069302082061768
