Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount
0.9999894305204677,-8.12128953778428e-06,0.03409090909090909,0.08641414141414142,0.013028024528318742,200,"[-4, 14]",200,"[-3, 13]",200
0.9999885458782142,1.258829015839042e-06,0.03648989898989899,0.08641414141414142,0.013835455793253876,200,"[-4, 15]",200,"[-3, 14]",200
0.99998762544886,2.007021333987486e-05,0.03888888888888889,0.08641414141414142,0.014697775051153283,200,"[-4, 16]",200,"[-3, 15]",200
0.9999866696009049,5.5116496965575434e-05,0.04128787878787879,0.08641414141414142,0.015614982302018448,200,"[-4, 17]",200,"[-3, 16]",200
0.999985678737325,0.00011219856494263689,0.04368686868686869,0.08641414141414142,0.016587077545848636,200,"[-4, 18]",200,"[-3, 17]",200
0.9999846532938395,0.0001972647262441332,0.04608585858585858,0.08641414141414142,0.01761406078264386,200,"[-4, 19]",200,"[-3, 18]",200
0.9999835937373556,0.0003215823513889676,0.04848484848484848,0.08641414141414142,0.018695932012404687,200,"[-4, 20]",200,"[-3, 19]",200
0.9999825005645161,0.0004836461146983883,0.05088383838383838,0.08641414141414142,0.019832691235129964,200,"[-4, 21]",200,"[-3, 20]",200
0.999981374300347,0.0007048028796332989,0.05328282828282828,0.08641414141414142,0.021024338450820176,200,"[-4, 22]",200,"[-3, 21]",200
0.9999802154970124,0.0009724602294985787,0.05568181818181818,0.08641414141414142,0.022270873659476848,200,"[-4, 23]",200,"[-3, 22]",200
0.9999790247326471,0.001299601786334276,0.05808080808080808,0.08641414141414142,0.023572296861097755,200,"[-4, 24]",200,"[-3, 23]",200
0.9999778026102821,0.0017289985030615714,0.06047979797979798,0.08641414141414142,0.024928608055684125,200,"[-4, 25]",200,"[-3, 24]",200
0.9999765497568311,0.002159286150924918,0.06287878787878788,0.08641414141414142,0.026339807243234887,200,"[-4, 26]",200,"[-3, 25]",200
0.9999752668221512,0.0027376991552120486,0.06527777777777777,0.08641414141414142,0.027805894423751584,200,"[-4, 27]",200,"[-3, 26]",200
0.9999739544781742,0.0033935422537118903,0.06767676767676767,0.08641414141414142,0.029326869597234174,200,"[-4, 28]",200,"[-3, 27]",200
0.9999997799368133,0.0041359441541607474,0.07007575757575757,0.08641414141414142,0.030902732763679882,200,"[-4, 29]",200,"[-4, 28]",200
0.9999997685683378,0.004942417849194003,0.07247474747474747,0.08641414141414142,0.032533483923092625,200,"[-4, 30]",200,"[-4, 29]",200
0.9999997564809165,0.005783095465056649,0.07487373737373737,0.08641414141414142,0.03421912307546934,200,"[-4, 31]",200,"[-4, 30]",200
0.9999997436605264,0.006719409825639084,0.07727272727272727,0.08641414141414142,0.03595965022081099,200,"[-4, 32]",200,"[-4, 31]",200
0.9999997300946794,0.007762511828233815,0.07967171717171716,0.08641414141414142,0.03775506535912043,200,"[-4, 33]",200,"[-4, 32]",200
