Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount,time1,time2
0.9999999846156193,-2.2194969853590777e-08,0.0,0.0,0.0,150,"[-4, 5]",200,"[-4, 5]",200,6.021683692932129,5.080872297286987
0.9999996790926785,2.3087064198943337e-07,0.02564102564102564,0.0,0.011976734630694597,150,"[-4, 5]",200,"[-5, 5]",200,2.440915822982788,5.328924179077148
0.9999989207987572,0.004390230370564938,0.05128205128205128,0.0,0.049738576384368335,150,"[-5, 6]",200,"[-6, 5]",200,2.3609707355499268,5.260404348373413
0.9999995279782544,0.04910624340613562,0.07692307692307693,0.0,0.1198956370390313,150,"[-8, 9]",200,"[-10, 6]",200,5.981156349182129,5.394805669784546
0.9999909913986028,0.1679075471900191,0.10256410256410256,0.0,0.23907707980765439,150,"[-10, 11]",200,"[-12, 11]",200,7.398364067077637,5.74758768081665
0.9999522833112419,0.36886996501510083,0.1282051282051282,0.0,0.4510039568692904,150,"[-13, 14]",200,"[-15, 13]",200,4.863103151321411,5.107268810272217
0.999984236496749,0.6270703638591908,0.15384615384615385,0.0,0.8436076367311477,150,"[-15, 16]",200,"[-17, 18]",200,7.194104433059692,5.280288457870483
0.9999886706839292,0.8980654227410153,0.1794871794871795,0.0,1.5020835706763205,150,"[-16, 17]",200,"[-18, 19]",200,2.462501287460327,5.035261631011963
0.9999940146466677,1.1443954910727725,0.20512820512820512,0.0,2.4266798326979515,150,"[-17, 18]",200,"[-18, 19]",200,2.4176127910614014,4.9533185958862305
0.9999900717104139,1.3538350645914738,0.23076923076923075,0.0,3.5238227234139896,150,"[-17, 18]",200,"[-18, 19]",200,1.166541576385498,5.038026332855225
0.999986022946475,1.5228407517286164,0.2564102564102564,0.0,4.660513831444389,150,"[-17, 18]",200,"[-18, 19]",200,1.1931602954864502,5.001836776733398
0.9999825445460693,1.6535243936780772,0.28205128205128205,0.0,5.714590994113381,150,"[-17, 18]",200,"[-18, 19]",200,1.2096519470214844,5.387156009674072
0.9996341771200795,1.7524519297165675,0.3076923076923077,0.0,6.6486494444223405,150,"[-18, 19]",200,"[-18, 19]",200,2.543447494506836,5.4451093673706055
0.999582149894386,1.8309976502871044,0.3333333333333333,0.0,7.463738234547431,150,"[-18, 19]",200,"[-18, 19]",200,1.1808269023895264,4.891425371170044
0.9995416241041577,1.88631417287733,0.358974358974359,0.0,8.050370198821792,150,"[-18, 19]",200,"[-18, 19]",200,1.1604053974151611,4.924218654632568
