Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount
0.999997898905088,0.06450639544223528,0.16363636363636364,0.06262626262626263,0.1200256173275101,200,"[-4, 13]",200,"[-4, 13]",200
0.9999974128847873,0.07649861254496802,0.1762626262626263,0.06262626262626263,0.13863326313073956,200,"[-4, 14]",200,"[-4, 14]",200
0.9999968601372324,0.08872981777486319,0.18888888888888888,0.06262626262626263,0.15862334918652404,200,"[-4, 15]",200,"[-4, 15]",200
0.9999962380661083,0.10119988876249461,0.20151515151515154,0.06262626262626263,0.17999587549339058,200,"[-4, 16]",200,"[-4, 16]",200
0.9999955443911637,0.11360000202115524,0.21414141414141413,0.06262626262626263,0.20275084204445717,200,"[-4, 17]",200,"[-4, 17]",200
0.999994777130522,0.12638765339046865,0.22676767676767678,0.06262626262626263,0.22688824881603434,200,"[-4, 18]",200,"[-4, 18]",200
0.999993934580084,0.1388988652625554,0.23939393939393938,0.06262626262626263,0.2524080957233067,200,"[-4, 19]",200,"[-4, 19]",200
0.9999930152960236,0.15156608261389704,0.25202020202020203,0.06262626262626263,0.27931038254641966,200,"[-4, 20]",200,"[-4, 20]",200
0.9999920180773885,0.16406141494581974,0.26464646464646463,0.06262626262626263,0.3075951086647917,200,"[-4, 21]",200,"[-4, 21]",200
0.9999909419457733,0.17649552675742794,0.2772727272727273,0.06262626262626263,0.3372622728369305,200,"[-4, 22]",200,"[-4, 22]",200
0.9999897861235347,0.18867766198149297,0.2898989898989899,0.06262626262626263,0.3683118717698902,200,"[-4, 23]",200,"[-4, 23]",200
0.9999885500513371,0.20114346942392247,0.30252525252525253,0.06262626262626263,0.4007439007158484,200,"[-4, 24]",200,"[-4, 24]",200
0.9999872332961096,0.2132308413736001,0.3151515151515151,0.06262626262626263,0.43455834735957377,200,"[-4, 25]",200,"[-4, 25]",200
0.9999858356212096,0.225234433649593,0.3277777777777778,0.06262626262626263,0.46975519314249103,200,"[-4, 26]",200,"[-4, 26]",200
0.9999843569293745,0.2375342892951756,0.3404040404040404,0.06262626262626263,0.5063344122391602,200,"[-4, 27]",200,"[-4, 27]",200
0.9999827972626824,0.24858026710972905,0.353030303030303,0.06262626262626263,0.5442959413246955,200,"[-4, 28]",200,"[-4, 28]",200
0.999981156778502,0.2600281304188178,0.3656565656565656,0.06262626262626263,0.5836397049828815,200,"[-4, 29]",200,"[-4, 29]",200
0.9999794357359003,0.2720193440599025,0.3782828282828283,0.06262626262626263,0.6243656189455111,200,"[-4, 30]",200,"[-4, 30]",200
0.9999776345223073,0.28311961617119447,0.3909090909090909,0.06262626262626263,0.666473480401326,200,"[-4, 31]",200,"[-4, 31]",200
0.9999757535969076,0.2939924078255067,0.4035353535353535,0.06262626262626263,0.7099630013766591,200,"[-4, 32]",200,"[-4, 32]",200
0.9999990564981353,0.30417135716784116,0.4161616161616161,0.06262626262626263,0.7548339555927821,200,"[-4, 33]",200,"[-5, 33]",200
0.9999989492786724,0.3167849666919338,0.4287878787878788,0.06262626262626263,0.8010860081314115,200,"[-4, 34]",200,"[-5, 34]",200
0.9999988337765462,0.3261813103902593,0.44141414141414137,0.06262626262626263,0.8487184205009164,200,"[-4, 35]",200,"[-5, 35]",200
0.9999987097181309,0.33519497113054625,0.454040404040404,0.06262626262626263,0.8977302604942982,200,"[-4, 36]",200,"[-5, 36]",200
0.9999985768643899,0.34695151114095923,0.4666666666666667,0.06262626262626263,0.9481208491479868,200,"[-4, 37]",200,"[-5, 37]",200
0.9999984349809218,0.35748741346771495,0.47929292929292927,0.06262626262626263,0.9998895326753754,200,"[-4, 38]",200,"[-5, 38]",200
0.9999982838370213,0.3674512361653201,0.4919191919191919,0.06262626262626263,1.0530348666386868,200,"[-4, 39]",200,"[-5, 39]",200
0.9999981232169848,0.3777368173205773,0.5045454545454545,0.06262626262626263,1.1075544058557198,200,"[-4, 40]",200,"[-5, 40]",200
0.9999979529134864,0.3871441964582917,0.5171717171717172,0.06262626262626263,1.1634456169426677,200,"[-4, 41]",200,"[-5, 41]",200
0.9999977727462327,0.39509048132381624,0.5297979797979798,0.06262626262626263,1.2207068121235443,200,"[-4, 42]",200,"[-5, 42]",200
0.9999975825085156,0.4059493899733204,0.5424242424242425,0.06262626262626263,1.279336715709564,200,"[-4, 43]",200,"[-5, 43]",200
0.9999973820440173,0.4147074810243246,0.5550505050505051,0.06262626262626263,1.3393328541665568,200,"[-4, 44]",200,"[-5, 44]",200
0.999997171191341,0.4250625848544671,0.5676767676767677,0.06262626262626263,1.4006904438453196,200,"[-4, 45]",200,"[-5, 45]",200
0.9999969497963468,0.43389594874045206,0.5803030303030303,0.06262626262626263,1.4634030998015672,200,"[-4, 46]",200,"[-5, 46]",200
0.9999967177029024,0.44451327613785846,0.592929292929293,0.06262626262626263,1.5274649380016745,200,"[-4, 47]",200,"[-5, 47]",200
0.9999964747974771,0.4510991369168753,0.6055555555555556,0.06262626262626263,1.5928721862802768,200,"[-4, 48]",200,"[-5, 48]",200
0.9999962209576161,0.4595602300881521,0.6181818181818182,0.06262626262626263,1.6596226280231334,200,"[-4, 49]",200,"[-5, 49]",200
0.9999959560487451,0.46918331524469425,0.6308080808080808,0.06262626262626263,1.72771313727686,200,"[-4, 50]",200,"[-5, 50]",200
0.9999956799955566,0.4779175122238105,0.6434343434343435,0.06262626262626263,1.7971371171693666,200,"[-4, 51]",200,"[-5, 51]",200
0.999995392699154,0.48501896341902645,0.6560606060606061,0.06262626262626263,1.867883709515247,200,"[-4, 52]",200,"[-5, 52]",200
0.9999950940611768,0.49354110148098645,0.6686868686868688,0.06262626262626263,1.9399394278661508,200,"[-4, 53]",200,"[-5, 53]",200
0.9999947840383421,0.5051813478929157,0.6813131313131313,0.06262626262626263,2.0132914664282295,200,"[-4, 54]",200,"[-5, 54]",200
0.9999944625188,0.5106596489817128,0.693939393939394,0.06262626262626263,2.087930787588023,200,"[-4, 55]",200,"[-5, 55]",200
0.9999941294991278,0.5198424597763558,0.7065656565656566,0.06262626262626263,2.1638526425102547,200,"[-4, 56]",200,"[-5, 56]",200
0.999993784884475,0.5265116061673392,0.7191919191919193,0.06262626262626263,2.2410541659952963,200,"[-4, 57]",200,"[-5, 57]",200
0.9999934286740102,0.5348429906568886,0.7318181818181818,0.06262626262626263,2.319530718744496,200,"[-4, 58]",200,"[-5, 58]",200
0.9999930607993965,0.5406066787130954,0.7444444444444445,0.06262626262626263,2.399272648360807,200,"[-4, 59]",200,"[-5, 59]",200
0.9999926812714748,0.5491470569349512,0.7570707070707071,0.06262626262626263,2.4802637899005453,200,"[-4, 60]",200,"[-5, 60]",200
0.9999922900561498,0.5582632856594538,0.7696969696969698,0.06262626262626263,2.562482218500693,200,"[-4, 61]",200,"[-5, 61]",200
0.9999918871765827,0.5643915090101774,0.7823232323232323,0.06262626262626263,2.645903063215067,200,"[-4, 62]",200,"[-5, 62]",200
